
                  X            U2 free node 3 
               19.0656            -3.62874    
               19.0713            -3.63163    
               19.0769            -3.63775    
               19.0826            -3.64697    
               19.0883            -3.65912    
               19.094             -3.674      
               19.0996            -3.69132    
               19.1053            -3.71078    
               19.111             -3.73203    
               19.1167            -3.75469    
               19.1223            -3.77836    
               19.128             -3.80262    
               19.1337            -3.82704    
               19.1394            -3.85119    
               19.145             -3.87464    
               19.1507            -3.897      
               19.1564            -3.91785    
               19.1621            -3.93686    
               19.1677            -3.95367    
               19.1734            -3.96801    
               19.1791            -3.97962    
               19.1848            -3.98831    
               19.1905            -3.99393    
               19.1961            -3.9964     
               19.2018            -3.99566    
               19.2075            -3.99175    
               19.2132            -3.98473    
               19.2188            -3.97474    
               19.2245            -3.96196    
               19.2302            -3.94661    
               19.2359            -3.92898    
               19.2415            -3.90936    
               19.2472            -3.88812    
               19.2529            -3.86563    
               19.2586            -3.84228    
               19.2642            -3.81849    
               19.2699            -3.79467    
               19.2756            -3.77125    
               19.2813            -3.74864    
               19.2869            -3.72724    
               19.2926            -3.70741    
               19.2983            -3.68951    
               19.304             -3.67385    
               19.3097            -3.66071    
               19.3153            -3.6503     
               19.321             -3.6428     
               19.3267            -3.63836    
               19.3324            -3.63703    
               19.338             -3.63883    
               19.3437            -3.64373    
               19.3494            -3.65163    
               19.3551            -3.66239    
               19.3607            -3.67582    
               19.3664            -3.69166    
               19.3721            -3.70963    
               19.3778            -3.72942    
               19.3834            -3.75067    
               19.3891            -3.77301    
               19.3948            -3.79602    
               19.4005            -3.81932    
               19.4062            -3.84249    
               19.4118            -3.86512    
               19.4175            -3.88682    
               19.4232            -3.9072     
               19.4289            -3.92591    
               19.4345            -3.94263    
               19.4402            -3.95706    
               19.4459            -3.96897    
               19.4516            -3.97813    
               19.4572            -3.98441    
               19.4629            -3.98769    
               19.4686            -3.98793    
               19.4743            -3.98512    
               19.4799            -3.97933    
               19.4856            -3.97065    
               19.4913            -3.95924    
               19.497             -3.94532    
               19.5026            -3.92913    
               19.5083            -3.91096    
               19.514             -3.89113    
               19.5197            -3.86999    
               19.5254            -3.84792    
               19.531             -3.8253     
               19.5367            -3.80254    
               19.5424            -3.78003    
               19.5481            -3.75818    
               19.5537            -3.73736    
               19.5594            -3.71794    
               19.5651            -3.70027    
               19.5708            -3.68464    
               19.5764            -3.67133    
               19.5821            -3.66058    
               19.5878            -3.65256    
               19.5935            -3.64741    
               19.5991            -3.64523    
               19.6048            -3.64603    
               19.6105            -3.64981    
               19.6162            -3.65648    
               19.6218            -3.66593    
               19.6275            -3.67798    
               19.6332            -3.69241    
               19.6389            -3.70897    
               19.6446            -3.72736    
               19.6502            -3.74725    
               19.6559            -3.76828    
               19.6616            -3.79009    
               19.6673            -3.81228    
               19.6729            -3.83447    
               19.6786            -3.85626    
               19.6843            -3.87728    
               19.69              -3.89715    
               19.6956            -3.91553    
               19.7013            -3.9321     
               19.707             -3.94657    
               19.7127            -3.95869    
               19.7183            -3.96826    
               19.724             -3.97511    
               19.7297            -3.97913    
               19.7354            -3.98025    
               19.7411            -3.97846    
               19.7467            -3.97379    
               19.7524            -3.96634    
               19.7581            -3.95624    
               19.7638            -3.94367    
               19.7694            -3.92885    
               19.7751            -3.91206    
               19.7808            -3.89358    
               19.7865            -3.87376    
               19.7921            -3.85293    
               19.7978            -3.83146    
               19.8035            -3.80975    
               19.8092            -3.78815    
               19.8148            -3.76707    
               19.8205            -3.74686    
               19.8262            -3.72789    
               19.8319            -3.71048    
               19.8375            -3.69494    
               19.8432            -3.68153    
               19.8489            -3.6705     
               19.8546            -3.66204    
               19.8603            -3.65627    
               19.8659            -3.65332    
               19.8716            -3.65321    
               19.8773            -3.65595    
               19.883             -3.66148    
               19.8886            -3.6697     
               19.8943            -3.68045    
               19.9               -3.69355    
               19.9057            -3.70876    
               19.9113            -3.72581    
               19.917             -3.74438    
               19.9227            -3.76415    
               19.9284            -3.78477    
               19.934             -3.80587    
               19.9397            -3.82709    
               19.9454            -3.84804    
               19.9511            -3.86836    
               19.9567            -3.8877     
               19.9624            -3.90571    
               19.9681            -3.92208    
               19.9738            -3.93653    
               19.9795            -3.94881    
               19.9851            -3.95871    
               19.9908            -3.96606    
               19.9965            -3.97073    
               20.0022            -3.97265    
               20.0078            -3.97179    
               20.0135            -3.96817    
               20.0192            -3.96187    
               20.0249            -3.95298    
               20.0305            -3.94169    
               20.0362            -3.92818    
               20.0419            -3.91271    
               20.0476            -3.89554    
               20.0532            -3.87698    
               20.0589            -3.85736    
               20.0646            -3.83702    
               20.0703            -3.81633    
               20.076             -3.79565    
               20.0816            -3.77535    
               20.0873            -3.75577    
               20.093             -3.73727    
               20.0987            -3.72016    
               20.1043            -3.70476    
               20.11              -3.69132    
               20.1157            -3.68008    
               20.1214            -3.67123    
               20.127             -3.66493    
               20.1327            -3.66128    
               20.1384            -3.66034    
               20.1441            -3.66212    
               20.1497            -3.66659    
               20.1554            -3.67366    
               20.1611            -3.6832     
               20.1668            -3.69503    
               20.1724            -3.70896    
               20.1781            -3.72471    
               20.1838            -3.74202    
               20.1895            -3.76057    
               20.1952            -3.78003    
               20.2008            -3.80007    
               20.2065            -3.82032    
               20.2122            -3.84043    
               20.2179            -3.86004    
               20.2235            -3.87881    
               20.2292            -3.89642    
               20.2349            -3.91256    
               20.2406            -3.92694    
               20.2462            -3.93932    
               20.2519            -3.94948    
               20.2576            -3.95725    
               20.2633            -3.9625     
               20.2689            -3.96515    
               20.2746            -3.96514    
               20.2803            -3.96249    
               20.286             -3.95725    
               20.2916            -3.94951    
               20.2973            -3.93942    
               20.303             -3.92716    
               20.3087            -3.91294    
               20.3144            -3.89702    
               20.32              -3.87968    
               20.3257            -3.86124    
               20.3314            -3.842      
               20.3371            -3.82233    
               20.3427            -3.80255    
               20.3484            -3.78303    
               20.3541            -3.7641     
               20.3598            -3.7461     
               20.3654            -3.72934    
               20.3711            -3.71411    
               20.3768            -3.70068    
               20.3825            -3.68929    
               20.3881            -3.68013    
               20.3938            -3.67336    
               20.3995            -3.66909    
               20.4052            -3.6674     
               20.4109            -3.6683     
               20.4165            -3.67179    
               20.4222            -3.67778    
               20.4279            -3.68618    
               20.4336            -3.69682    
               20.4392            -3.70952    
               20.4449            -3.72404    
               20.4506            -3.74013    
               20.4563            -3.7575     
               20.4619            -3.77585    
               20.4676            -3.79483    
               20.4733            -3.81413    
               20.479             -3.8334     
               20.4846            -3.85229    
               20.4903            -3.87049    
               20.496             -3.88767    
               20.5017            -3.90352    
               20.5073            -3.91779    
               20.513             -3.93021    
               20.5187            -3.94058    
               20.5244            -3.94871    
               20.5301            -3.95447    
               20.5357            -3.95776    
               20.5414            -3.95854    
               20.5471            -3.95678    
               20.5528            -3.95253    
               20.5584            -3.94586    
               20.5641            -3.93691    
               20.5698            -3.92582    
               20.5755            -3.9128     
               20.5811            -3.89807    
               20.5868            -3.88191    
               20.5925            -3.8646     
               20.5982            -3.84645    
               20.6038            -3.82776    
               20.6095            -3.80889    
               20.6152            -3.79015    
               20.6209            -3.77188    
               20.6265            -3.75439    
               20.6322            -3.738      
               20.6379            -3.723      
               20.6436            -3.70963    
               20.6493            -3.69815    
               20.6549            -3.68873    
               20.6606            -3.68156    
               20.6663            -3.67674    
               20.672             -3.67437    
               20.6776            -3.67447    
               20.6833            -3.67705    
               20.689             -3.68204    
               20.6947            -3.68936    
               20.7003            -3.69888    
               20.706             -3.71041    
               20.7117            -3.72376    
               20.7174            -3.73869    
               20.723             -3.75492    
               20.7287            -3.77217    
               20.7344            -3.79013    
               20.7401            -3.80849    
               20.7458            -3.82692    
               20.7514            -3.84509    
               20.7571            -3.8627     
               20.7628            -3.87942    
               20.7685            -3.89497    
               20.7741            -3.90907    
               20.7798            -3.92149    
               20.7855            -3.93201    
               20.7912            -3.94044    
               20.7968            -3.94664    
               20.8025            -3.95052    
               20.8082            -3.95199    
               20.8139            -3.95106    
               20.8195            -3.94772    
               20.8252            -3.94206    
               20.8309            -3.93417    
               20.8366            -3.92419    
               20.8422            -3.91231    
               20.8479            -3.89873    
               20.8536            -3.8837     
               20.8593            -3.86749    
               20.865             -3.85038    
               20.8706            -3.83267    
               20.8763            -3.81468    
               20.882             -3.79673    
               20.8877            -3.77912    
               20.8933            -3.76217    
               20.899             -3.74618    
               20.9047            -3.73143    
               20.9104            -3.71817    
               20.916             -3.70664    
               20.9217            -3.69703    
               20.9274            -3.68952    
               20.9331            -3.68422    
               20.9387            -3.68123    
               20.9444            -3.68061    
               20.9501            -3.68234    
               20.9558            -3.68641    
               20.9614            -3.69272    
               20.9671            -3.70118    
               20.9728            -3.71161    
               20.9785            -3.72384    
               20.9842            -3.73765    
               20.9898            -3.75278    
               20.9955            -3.76898    
               21.0012            -3.78594    
               21.0069            -3.80338    
               21.0125            -3.82098    
               21.0182            -3.83843    
               21.0239            -3.85543    
               21.0296            -3.87167    
               21.0352            -3.88688    
               21.0409            -3.90079    
               21.0466            -3.91316    
               21.0523            -3.92377    
               21.0579            -3.93244    
               21.0636            -3.93903    
               21.0693            -3.94342    
               21.075             -3.94553    
               21.0807            -3.94534    
               21.0863            -3.94286    
               21.092             -3.93813    
               21.0977            -3.93124    
               21.1034            -3.92231    
               21.109             -3.91151    
               21.1147            -3.89903    
               21.1204            -3.88508    
               21.1261            -3.86993    
               21.1317            -3.85383    
               21.1374            -3.83708    
               21.1431            -3.81996    
               21.1488            -3.80279    
               21.1544            -3.78585    
               21.1601            -3.76946    
               21.1658            -3.75389    
               21.1715            -3.73942    
               21.1771            -3.72631    
               21.1828            -3.71478    
               21.1885            -3.70503    
               21.1942            -3.69723    
               21.1999            -3.69151    
               21.2055            -3.68798    
               21.2112            -3.68669    
               21.2169            -3.68766    
               21.2226            -3.69086    
               21.2282            -3.69624    
               21.2339            -3.70369    
               21.2396            -3.71308    
               21.2453            -3.72425    
               21.2509            -3.73699    
               21.2566            -3.75106    
               21.2623            -3.76623    
               21.268             -3.78223    
               21.2736            -3.79876    
               21.2793            -3.81553    
               21.285             -3.83226    
               21.2907            -3.84865    
               21.2963            -3.8644     
               21.302             -3.87925    
               21.3077            -3.89293    
               21.3134            -3.90521    
               21.3191            -3.91587    
               21.3247            -3.92473    
               21.3304            -3.93164    
               21.3361            -3.93648    
               21.3418            -3.93917    
               21.3474            -3.93966    
               21.3531            -3.93796    
               21.3588            -3.9341     
               21.3645            -3.92814    
               21.3701            -3.92021    
               21.3758            -3.91043    
               21.3815            -3.89899    
               21.3872            -3.88609    
               21.3928            -3.87195    
               21.3985            -3.85684    
               21.4042            -3.84101    
               21.4099            -3.82476    
               21.4156            -3.80835    
               21.4212            -3.79209    
               21.4269            -3.77626    
               21.4326            -3.76113    
               21.4383            -3.74698    
               21.4439            -3.73404    
               21.4496            -3.72256    
               21.4553            -3.71271    
               21.461             -3.70468    
               21.4666            -3.69861    
               21.4723            -3.69459    
               21.478             -3.6927     
               21.4837            -3.69296    
               21.4893            -3.69537    
               21.495             -3.69987    
               21.5007            -3.70639    
               21.5064            -3.7148     
               21.512             -3.72495    
               21.5177            -3.73667    
               21.5234            -3.74973    
               21.5291            -3.76392    
               21.5348            -3.77896    
               21.5404            -3.79461    
               21.5461            -3.81058    
               21.5518            -3.82659    
               21.5575            -3.84235    
               21.5631            -3.8576     
               21.5688            -3.87206    
               21.5745            -3.88548    
               21.5802            -3.89763    
               21.5858            -3.9083     
               21.5915            -3.9173     
               21.5972            -3.92448    
               21.6029            -3.92971    
               21.6085            -3.93291    
               21.6142            -3.93403    
               21.6199            -3.93305    
               21.6256            -3.92999    
               21.6312            -3.92491    
               21.6369            -3.9179     
               21.6426            -3.90909    
               21.6483            -3.89864    
               21.654             -3.88674    
               21.6596            -3.87359    
               21.6653            -3.85942    
               21.671             -3.8445     
               21.6767            -3.82909    
               21.6823            -3.81345    
               21.688             -3.79786    
               21.6937            -3.7826     
               21.6994            -3.76793    
               21.705             -3.75411    
               21.7107            -3.74139    
               21.7164            -3.72998    
               21.7221            -3.72009    
               21.7277            -3.71188    
               21.7334            -3.7055     
               21.7391            -3.70105    
               21.7448            -3.69862    
               21.7505            -3.69824    
               21.7561            -3.69991    
               21.7618            -3.7036     
               21.7675            -3.70924    
               21.7732            -3.71672    
               21.7788            -3.72592    
               21.7845            -3.73666    
               21.7902            -3.74876    
               21.7959            -3.76199    
               21.8015            -3.77612    
               21.8072            -3.7909     
               21.8129            -3.80607    
               21.8186            -3.82137    
               21.8242            -3.83651    
               21.8299            -3.85124    
               21.8356            -3.86529    
               21.8413            -3.87843    
               21.8469            -3.89042    
               21.8526            -3.90106    
               21.8583            -3.91015    
               21.864             -3.91755    
               21.8697            -3.92312    
               21.8753            -3.92678    
               21.881             -3.92846    
               21.8867            -3.92814    
               21.8924            -3.92583    
               21.898             -3.92156    
               21.9037            -3.91543    
               21.9094            -3.90753    
               21.9151            -3.89802    
               21.9207            -3.88707    
               21.9264            -3.87486    
               21.9321            -3.86162    
               21.9378            -3.84757    
               21.9434            -3.83298    
               21.9491            -3.81809    
               21.9548            -3.80317    
               21.9605            -3.78848    
               21.9661            -3.77429    
               21.9718            -3.76083    
               21.9775            -3.74834    
               21.9832            -3.73705    
               21.9889            -3.72715    
               21.9945            -3.71881    
               22.0002            -3.71217    
               22.0059            -3.70735    
               22.0116            -3.70444    
               22.0172            -3.70347    
               22.0229            -3.70447    
               22.0286            -3.7074     
               22.0343            -3.71222    
               22.0399            -3.71884    
               22.0456            -3.72713    
               22.0513            -3.73694    
               22.057             -3.74811    
               22.0626            -3.76042    
               22.0683            -3.77367    
               22.074             -3.78761    
               22.0797            -3.802      
               22.0854            -3.81659    
               22.091             -3.83111    
               22.0967            -3.84532    
               22.1024            -3.85895    
               22.1081            -3.87178    
               22.1137            -3.88358    
               22.1194            -3.89415    
               22.1251            -3.9033     
               22.1308            -3.91087    
               22.1364            -3.91673    
               22.1421            -3.92079    
               22.1478            -3.92298    
               22.1535            -3.92326    
               22.1591            -3.92163    
               22.1648            -3.91812    
               22.1705            -3.91281    
               22.1762            -3.90578    
               22.1818            -3.89716    
               22.1875            -3.88711    
               22.1932            -3.8758     
               22.1989            -3.86344    
               22.2046            -3.85025    
               22.2102            -3.83646    
               22.2159            -3.82231    
               22.2216            -3.80806    
               22.2273            -3.79395    
               22.2329            -3.78023    
               22.2386            -3.76714    
               22.2443            -3.75492    
               22.25              -3.74378    
               22.2556            -3.7339     
               22.2613            -3.72547    
               22.267             -3.71862    
               22.2727            -3.71348    
               22.2783            -3.71014    
               22.284             -3.70864    
               22.2897            -3.70902    
               22.2954            -3.71125    
               22.301             -3.71531    
               22.3067            -3.7211     
               22.3124            -3.72854    
               22.3181            -3.73748    
               22.3238            -3.74776    
               22.3294            -3.7592     
               22.3351            -3.77159    
               22.3408            -3.78471    
               22.3465            -3.79834    
               22.3521            -3.81223    
               22.3578            -3.82613    
               22.3635            -3.83981    
               22.3692            -3.85301    
               22.3748            -3.86551    
               22.3805            -3.8771     
               22.3862            -3.88756    
               22.3919            -3.89672    
               22.3975            -3.90442    
               22.4032            -3.91053    
               22.4089            -3.91494    
               22.4146            -3.91758    
               22.4202            -3.91841    
               22.4259            -3.91741    
               22.4316            -3.91461    
               22.4373            -3.91006    
               22.443             -3.90384    
               22.4486            -3.89607    
               22.4543            -3.88688    
               22.46              -3.87644    
               22.4657            -3.86493    
               22.4713            -3.85256    
               22.477             -3.83955    
               22.4827            -3.82613    
               22.4884            -3.81253    
               22.494             -3.799      
               22.4997            -3.78577    
               22.5054            -3.77307    
               22.5111            -3.76114    
               22.5167            -3.75016    
               22.5224            -3.74035    
               22.5281            -3.73186    
               22.5338            -3.72486    
               22.5395            -3.71944    
               22.5451            -3.71572    
               22.5508            -3.71375    
               22.5565            -3.71356    
               22.5622            -3.71515    
               22.5678            -3.71849    
               22.5735            -3.72352    
               22.5792            -3.73015    
               22.5849            -3.73825    
               22.5905            -3.74769    
               22.5962            -3.75828    
               22.6019            -3.76985    
               22.6076            -3.78218    
               22.6132            -3.79506    
               22.6189            -3.80826    
               22.6246            -3.82155    
               22.6303            -3.83469    
               22.6359            -3.84745    
               22.6416            -3.85961    
               22.6473            -3.87096    
               22.653             -3.88129    
               22.6587            -3.89043    
               22.6643            -3.89822    
               22.67              -3.90453    
               22.6757            -3.90925    
               22.6814            -3.91229    
               22.687             -3.91362    
               22.6927            -3.9132     
               22.6984            -3.91105    
               22.7041            -3.90721    
               22.7097            -3.90175    
               22.7154            -3.89478    
               22.7211            -3.88641    
               22.7268            -3.87679    
               22.7324            -3.8661     
               22.7381            -3.85453    
               22.7438            -3.84228    
               22.7495            -3.82957    
               22.7551            -3.81662    
               22.7608            -3.80366    
               22.7665            -3.79093    
               22.7722            -3.77863    
               22.7779            -3.767      
               22.7835            -3.75622    
               22.7892            -3.7465     
               22.7949            -3.738      
               22.8006            -3.73086    
               22.8062            -3.72522    
               22.8119            -3.72117    
               22.8176            -3.71877    
               22.8233            -3.71806    
               22.8289            -3.71906    
               22.8346            -3.72174    
               22.8403            -3.72605    
               22.846             -3.73192    
               22.8516            -3.73924    
               22.8573            -3.74786    
               22.863             -3.75765    
               22.8687            -3.76843    
               22.8744            -3.77999    
               22.88              -3.79215    
               22.8857            -3.80468    
               22.8914            -3.81735    
               22.8971            -3.82996    
               22.9027            -3.84227    
               22.9084            -3.85407    
               22.9141            -3.86516    
               22.9198            -3.87534    
               22.9254            -3.88443    
               22.9311            -3.89227    
               22.9368            -3.89874    
               22.9425            -3.90371    
               22.9481            -3.90711    
               22.9538            -3.90888    
               22.9595            -3.909      
               22.9652            -3.90745    
               22.9708            -3.90428    
               22.9765            -3.89953    
               22.9822            -3.89331    
               22.9879            -3.88571    
               22.9936            -3.87689    
               22.9992            -3.86698    
               23.0049            -3.85618    
               23.0106            -3.84467    
               23.0163            -3.83265    
               23.0219            -3.82034    
               23.0276            -3.80795    
               23.0333            -3.79571    
               23.039             -3.78383    
               23.0446            -3.77251    
               23.0503            -3.76196    
               23.056             -3.75235    
               23.0617            -3.74387    
               23.0673            -3.73664    
               23.073             -3.73081    
               23.0787            -3.72647    
               23.0844            -3.72369    
               23.09              -3.72252    
               23.0957            -3.72297    
               23.1014            -3.72504    
               23.1071            -3.72869    
               23.1128            -3.73384    
               23.1184            -3.74041    
               23.1241            -3.74828    
               23.1298            -3.75729    
               23.1355            -3.7673     
               23.1411            -3.77813    
               23.1468            -3.78958    
               23.1525            -3.80144    
               23.1582            -3.81352    
               23.1638            -3.82559    
               23.1695            -3.83745    
               23.1752            -3.84888    
               23.1809            -3.85969    
               23.1865            -3.86969    
               23.1922            -3.8787     
               23.1979            -3.88656    
               23.2036            -3.89315    
               23.2093            -3.89835    
               23.2149            -3.90206    
               23.2206            -3.90423    
               23.2263            -3.90482    
               23.232             -3.90383    
               23.2376            -3.90127    
               23.2433            -3.8972     
               23.249             -3.89168    
               23.2547            -3.88483    
               23.2603            -3.87675    
               23.266             -3.86759    
               23.2717            -3.85753    
               23.2774            -3.84673    
               23.283             -3.83539    
               23.2887            -3.8237     
               23.2944            -3.81189    
               23.3001            -3.80014    
               23.3057            -3.78867    
               23.3114            -3.77769    
               23.3171            -3.76737    
               23.3228            -3.75791    
               23.3285            -3.74947    
               23.3341            -3.7422     
               23.3398            -3.73622    
               23.3455            -3.73163    
               23.3512            -3.72851    
               23.3568            -3.72692    
               23.3625            -3.72688    
               23.3682            -3.72838    
               23.3739            -3.73141    
               23.3795            -3.73589    
               23.3852            -3.74175    
               23.3909            -3.74889    
               23.3966            -3.75717    
               23.4022            -3.76645    
               23.4079            -3.77656    
               23.4136            -3.78733    
               23.4193            -3.79855    
               23.4249            -3.81003    
               23.4306            -3.82158    
               23.4363            -3.83298    
               23.442             -3.84403    
               23.4477            -3.85455    
               23.4533            -3.86435    
               23.459             -3.87325    
               23.4647            -3.8811     
               23.4704            -3.88778    
               23.476             -3.89315    
               23.4817            -3.89714    
               23.4874            -3.89967    
               23.4931            -3.9007     
               23.4987            -3.90021    
               23.5044            -3.89823    
               23.5101            -3.89478    
               23.5158            -3.88992    
               23.5214            -3.88376    
               23.5271            -3.8764     
               23.5328            -3.86796    
               23.5385            -3.8586     
               23.5442            -3.84849    
               23.5498            -3.83781    
               23.5555            -3.82674    
               23.5612            -3.81548    
               23.5669            -3.80423    
               23.5725            -3.79319    
               23.5782            -3.78254    
               23.5839            -3.77248    
               23.5896            -3.76319    
               23.5952            -3.75482    
               23.6009            -3.74752    
               23.6066            -3.74143    
               23.6123            -3.73663    
               23.6179            -3.73322    
               23.6236            -3.73125    
               23.6293            -3.73075    
               23.635             -3.73174    
               23.6406            -3.73418    
               23.6463            -3.73804    
               23.652             -3.74324    
               23.6577            -3.74969    
               23.6634            -3.75728    
               23.669             -3.76586    
               23.6747            -3.77528    
               23.6804            -3.78538    
               23.6861            -3.79597    
               23.6917            -3.80687    
               23.6974            -3.81789    
               23.7031            -3.82883    
               23.7088            -3.8395     
               23.7144            -3.84972    
               23.7201            -3.85929    
               23.7258            -3.86807    
               23.7315            -3.87589    
               23.7371            -3.88261    
               23.7428            -3.88813    
               23.7485            -3.89235    
               23.7542            -3.8952     
               23.7598            -3.89662    
               23.7655            -3.8966     
               23.7712            -3.89514    
               23.7769            -3.89228    
               23.7826            -3.88805    
               23.7882            -3.88254    
               23.7939            -3.87585    
               23.7996            -3.8681     
               23.8053            -3.85942    
               23.8109            -3.84998    
               23.8166            -3.83993    
               23.8223            -3.82946    
               23.828             -3.81875    
               23.8336            -3.80799    
               23.8393            -3.79737    
               23.845             -3.78708    
               23.8507            -3.77729    
               23.8563            -3.76818    
               23.862             -3.75991    
               23.8677            -3.75262    
               23.8734            -3.74644    
               23.8791            -3.74147    
               23.8847            -3.7378     
               23.8904            -3.7355     
               23.8961            -3.73459    
               23.9018            -3.7351     
               23.9074            -3.73701    
               23.9131            -3.74028    
               23.9188            -3.74486    
               23.9245            -3.75066    
               23.9301            -3.75758    
               23.9358            -3.76549    
               23.9415            -3.77425    
               23.9472            -3.7837     
               23.9528            -3.79369    
               23.9585            -3.80402    
               23.9642            -3.81452    
               23.9699            -3.82501    
               23.9755            -3.83529    
               23.9812            -3.84519    
               23.9869            -3.85453    
               23.9926            -3.86315    
               23.9983            -3.87091    
               24.0039            -3.87766    
               24.0096            -3.88329    
               24.0153            -3.88771    
               24.021             -3.89083    
               24.0266            -3.89261    
               24.0323            -3.89301    
               24.038             -3.89204    
               24.0437            -3.88971    
               24.0493            -3.88607    
               24.055             -3.88118    
               24.0607            -3.87513    
               24.0664            -3.86803    
               24.072             -3.86001    
               24.0777            -3.85121    
               24.0834            -3.84178    
               24.0891            -3.83189    
               24.0947            -3.82172    
               24.1004            -3.81145    
               24.1061            -3.80126    
               24.1118            -3.79132    
               24.1175            -3.78181    
               24.1231            -3.7729     
               24.1288            -3.76475    
               24.1345            -3.75749    
               24.1402            -3.75126    
               24.1458            -3.74615    
               24.1515            -3.74226    
               24.1572            -3.73966    
               24.1629            -3.73838    
               24.1685            -3.73845    
               24.1742            -3.73986    
               24.1799            -3.74259    
               24.1856            -3.74659    
               24.1912            -3.75178    
               24.1969            -3.75806    
               24.2026            -3.76533    
               24.2083            -3.77346    
               24.214             -3.78229    
               24.2196            -3.79168    
               24.2253            -3.80146    
               24.231             -3.81145    
               24.2367            -3.82148    
               24.2423            -3.83137    
               24.248             -3.84094    
               24.2537            -3.85004    
               24.2594            -3.8585     
               24.265             -3.86617    
               24.2707            -3.87292    
               24.2764            -3.87863    
               24.2821            -3.88321    
               24.2877            -3.88657    
               24.2934            -3.88867    
               24.2991            -3.88946    
               24.3048            -3.88893    
               24.3104            -3.88711    
               24.3161            -3.88401    
               24.3218            -3.8797     
               24.3275            -3.87426    
               24.3332            -3.86778    
               24.3388            -3.86038    
               24.3445            -3.85219    
               24.3502            -3.84336    
               24.3559            -3.83404    
               24.3615            -3.8244     
               24.3672            -3.81461    
               24.3729            -3.80484    
               24.3786            -3.79527    
               24.3842            -3.78605    
               24.3899            -3.77736    
               24.3956            -3.76934    
               24.4013            -3.76214    
               24.4069            -3.75588    
               24.4126            -3.75067    
               24.4183            -3.74659    
               24.424             -3.74372    
               24.4296            -3.74211    
               24.4353            -3.74179    
               24.441             -3.74274    
               24.4467            -3.74497    
               24.4524            -3.74842    
               24.458             -3.75302    
               24.4637            -3.75871    
               24.4694            -3.76537    
               24.4751            -3.77289    
               24.4807            -3.78113    
               24.4864            -3.78995    
               24.4921            -3.79918    
               24.4978            -3.80867    
