
                  X            U2 free node 2 
                6.94251            1.37271    
                6.94819            1.35712    
                6.95386            1.34371    
                6.95954            1.33269    
                6.96522            1.32422    
                6.97089            1.3184     
                6.97657            1.31529    
                6.98224            1.3149     
                6.98792            1.3172     
                6.99359            1.32212    
                6.99927            1.32954    
                7.00495            1.33935    
                7.01062            1.35136    
                7.0163             1.36539    
                7.02197            1.38123    
                7.02765            1.39863    
                7.03332            1.41734    
                7.039              1.43707    
                7.04468            1.45752    
                7.05035            1.47834    
                7.05603            1.4992     
                7.0617             1.51974    
                7.06738            1.53957    
                7.07305            1.55834    
                7.07873            1.57567    
                7.0844             1.59122    
                7.09008            1.60467    
                7.09576            1.61574    
                7.10143            1.62419    
                7.10711            1.62984    
                7.11278            1.63258    
                7.11846            1.63235    
                7.12413            1.62917    
                7.12981            1.62311    
                7.13548            1.61433    
                7.14116            1.60303    
                7.14683            1.58945    
                7.15251            1.57388    
                7.15818            1.55665    
                7.16386            1.53809    
                7.16953            1.51857    
                7.17521            1.49844    
                7.18088            1.47805    
                7.18656            1.45775    
                7.19223            1.43788    
                7.19791            1.41874    
                7.20358            1.40064    
                7.20926            1.38386    
                7.21494            1.36865    
                7.22061            1.35524    
                7.22629            1.34385    
                7.23196            1.33466    
                7.23764            1.32781    
                7.24331            1.32344    
                7.24899            1.32163    
                7.25467            1.32243    
                7.26034            1.32585    
                7.26602            1.33185    
                7.27169            1.34034    
                7.27737            1.3512     
                7.28305            1.36424    
                7.28872            1.37925    
                7.2944             1.39596    
                7.30007            1.41406    
                7.30575            1.43324    
                7.31142            1.45313    
                7.3171             1.47337    
                7.32278            1.49359    
                7.32845            1.51342    
                7.33413            1.53249    
                7.3398             1.55046    
                7.34548            1.56701    
                7.35115            1.58186    
                7.35683            1.59475    
                7.3625             1.60546    
                7.36818            1.61382    
                7.37385            1.61968    
                7.37953            1.62295    
                7.3852             1.62359    
                7.39088            1.62159    
                7.39656            1.61699    
                7.40223            1.60986    
                7.40791            1.60034    
                7.41358            1.58859    
                7.41926            1.57481    
                7.42493            1.55925    
                7.43061            1.54218    
                7.43628            1.52392    
                7.44196            1.50479    
                7.44763            1.48514    
                7.45331            1.46533    
                7.45898            1.44572    
                7.46466            1.42668    
                7.47033            1.40855    
                7.47601            1.39166    
                7.48169            1.3763     
                7.48736            1.36275    
                7.49304            1.35122    
                7.49871            1.3419     
                7.50439            1.33495    
                7.51006            1.33044    
                7.51574            1.32843    
                7.52142            1.32893    
                7.52709            1.3319     
                7.53277            1.33727    
                7.53844            1.34494    
                7.54412            1.35476    
                7.5498             1.36657    
                7.55547            1.38017    
                7.56115            1.39533    
                7.56682            1.41182    
                7.5725             1.42938    
                7.57817            1.44772    
                7.58385            1.46655    
                7.58953            1.48556    
                7.5952             1.50442    
                7.60088            1.52281    
                7.60655            1.5404     
                7.61223            1.55687    
                7.6179             1.57191    
                7.62358            1.58522    
                7.62925            1.59654    
                7.63493            1.60565    
                7.6406             1.61234    
                7.64628            1.61649    
                7.65195            1.61801    
                7.65763            1.61686    
                7.6633             1.61307    
                7.66898            1.60673    
                7.67465            1.59796    
                7.68033            1.58697    
                7.686              1.57398    
                7.69168            1.55925    
                7.69736            1.54308    
                7.70303            1.52578    
                7.70871            1.50769    
                7.71438            1.48914    
                7.72006            1.47046    
                7.72573            1.45197    
                7.73141            1.43398    
                7.73708            1.41678    
                7.74276            1.40066    
                7.74843            1.38585    
                7.75411            1.3726     
                7.75979            1.36111    
                7.76546            1.35154    
                7.77114            1.34406    
                7.77681            1.33878    
                7.78249            1.33579    
                7.78817            1.33514    
                7.79384            1.33687    
                7.79952            1.34094    
                7.80519            1.34731    
                7.81087            1.35587    
                7.81654            1.36651    
                7.82222            1.37904    
                7.8279             1.39326    
                7.83357            1.40892    
                7.83925            1.42574    
                7.84492            1.44342    
                7.8506             1.46166    
                7.85627            1.4801     
                7.86195            1.49842    
                7.86763            1.51628    
                7.8733             1.53335    
                7.87898            1.54932    
                7.88465            1.5639     
                7.89033            1.57683    
                7.896              1.58789    
                7.90168            1.59687    
                7.90735            1.60364    
                7.91303            1.60807    
                7.9187             1.6101     
                7.92438            1.6097     
                7.93005            1.60689    
                7.93573            1.60172    
                7.9414             1.5943     
                7.94708            1.58476    
                7.95275            1.57328    
                7.95843            1.56005    
                7.9641             1.54533    
                7.96978            1.52937    
                7.97546            1.51245    
                7.98113            1.49489    
                7.98681            1.47698    
                7.99248            1.45907    
                7.99816            1.44146    
                8.00383            1.42447    
                8.00951            1.40841    
                8.01518            1.39354    
                8.02086            1.38015    
                8.02653            1.36844    
                8.03221            1.35863    
                8.03788            1.35087    
                8.04356            1.34529    
                8.04924            1.34195    
                8.05491            1.34091    
                8.06059            1.34217    
                8.06627            1.34569    
                8.07194            1.35139    
                8.07762            1.35917    
                8.08329            1.36888    
                8.08897            1.38036    
                8.09465            1.39341    
                8.10032            1.40782    
                8.106              1.42335    
                8.11167            1.43974    
                8.11735            1.45671    
                8.12302            1.474      
                8.1287             1.4913     
                8.13437            1.50832    
                8.14005            1.52477    
                8.14573            1.54035    
                8.1514             1.55478    
                8.15708            1.56779    
                8.16275            1.57914    
                8.16843            1.58861    
                8.1741             1.596      
                8.17978            1.60118    
                8.18545            1.60403    
                8.19113            1.6045     
                8.1968             1.60257    
                8.20248            1.59829    
                8.20815            1.59174    
                8.21383            1.58306    
                8.2195             1.57241    
                8.22518            1.56002    
                8.23085            1.54613    
                8.23653            1.53102    
                8.24221            1.51496    
                8.24788            1.49827    
                8.25356            1.48125    
                8.25923            1.4642     
                8.26491            1.44743    
                8.27058            1.43121    
                8.27626            1.41582    
                8.28193            1.4015     
                8.28761            1.38849    
                8.29328            1.377      
                8.29896            1.36718    
                8.30463            1.35921    
                8.31031            1.3532     
                8.31599            1.34924    
                8.32166            1.3474     
                8.32734            1.34771    
                8.33301            1.35017    
                8.33869            1.35474    
                8.34437            1.36135    
                8.35004            1.36991    
                8.35572            1.38028    
                8.36139            1.39228    
                8.36707            1.40573    
                8.37275            1.42038    
                8.37842            1.43598    
                8.3841             1.45226    
                8.38977            1.46894    
                8.39545            1.4857     
                8.40112            1.50224    
                8.4068             1.51826    
                8.41247            1.53347    
                8.41815            1.54758    
                8.42382            1.56035    
                8.4295             1.57153    
                8.43517            1.58093    
                8.44085            1.58838    
                8.44653            1.59375    
                8.4522             1.59696    
                8.45788            1.59795    
                8.46355            1.59671    
                8.46923            1.59329    
                8.4749             1.58774    
                8.48058            1.58018    
                8.48625            1.57075    
                8.49193            1.55963    
                8.4976             1.54701    
                8.50328            1.53314    
                8.50895            1.51824    
                8.51463            1.5026     
                8.5203             1.4865     
                8.52598            1.4702     
                8.53166            1.45401    
                8.53733            1.43821    
                8.54301            1.42307    
                8.54868            1.40887    
                8.55436            1.39583    
                8.56003            1.3842     
                8.56571            1.37417    
                8.57138            1.3659     
                8.57706            1.35953    
                8.58273            1.35517    
                8.58841            1.35288    
                8.59408            1.35268    
                8.59976            1.35458    
                8.60543            1.35853    
                8.61111            1.36445    
                8.61679            1.37223    
                8.62246            1.38175    
                8.62814            1.39282    
                8.63381            1.40527    
                8.63949            1.41887    
                8.64516            1.43341    
                8.65084            1.44863    
                8.65652            1.46428    
                8.66219            1.4801     
                8.66787            1.4958     
                8.67354            1.51112    
                8.67922            1.5258     
                8.68489            1.53957    
                8.69057            1.55218    
                8.69624            1.5634     
                8.70192            1.57302    
                8.70759            1.58087    
                8.71327            1.58678    
                8.71894            1.59065    
                8.72462            1.5924     
                8.73029            1.59199    
                8.73597            1.58943    
                8.74164            1.58477    
                8.74732            1.5781     
                8.753              1.56955    
                8.75867            1.55929    
                8.76435            1.54751    
                8.77002            1.53446    
                8.7757             1.52036    
                8.78137            1.5055     
                8.78705            1.49015    
                8.79272            1.47459    
                8.7984             1.45909    
                8.80407            1.44393    
                8.80975            1.42937    
                8.81542            1.41564    
                8.8211             1.40299    
                8.82677            1.39161    
                8.83245            1.38168    
                8.83813            1.37336    
                8.8438             1.36678    
                8.84948            1.36203    
                8.85515            1.3592     
                8.86083            1.35831    
                8.8665             1.3594     
                8.87218            1.36243    
                8.87785            1.36736    
                8.88353            1.37412    
                8.8892             1.38258    
                8.89488            1.39263    
                8.90056            1.40409    
                8.90623            1.41677    
                8.91191            1.43045    
                8.91758            1.4449     
                8.92326            1.45986    
                8.92893            1.47507    
                8.93461            1.49026    
                8.94028            1.50516    
                8.94596            1.51948    
                8.95163            1.53297    
                8.95731            1.54538    
                8.96298            1.55649    
                8.96866            1.56609    
                8.97433            1.574      
                8.98001            1.58009    
                8.98569            1.58425    
                8.99136            1.5864     
                8.99704            1.58653    
                9.00271            1.58463    
                9.00839            1.58074    
                9.01406            1.57496    
                9.01974            1.56738    
                9.02541            1.55816    
                9.03109            1.54747    
                9.03676            1.5355     
                9.04244            1.52247    
                9.04811            1.50862    
                9.05379            1.49419    
                9.05946            1.47944    
                9.06514            1.46463    
                9.07082            1.45002    
                9.07649            1.43586    
                9.08217            1.4224     
                9.08784            1.40986    
                9.09352            1.39848    
                9.09919            1.38842    
                9.10487            1.37988    
                9.11054            1.37299    
                9.11622            1.36786    
                9.12189            1.36457    
                9.12757            1.36318    
                9.13324            1.36371    
                9.13892            1.36614    
                9.14459            1.37041    
                9.15027            1.37646    
                9.15594            1.38418    
                9.16162            1.39342    
                9.1673             1.40403    
                9.17297            1.41583    
                9.17865            1.42862    
                9.18432            1.44217    
                9.19               1.45625    
                9.19567            1.47062    
                9.20135            1.48504    
                9.20702            1.49925    
                9.2127             1.513      
                9.21837            1.52606    
                9.22405            1.53818    
                9.22972            1.54917    
                9.2354             1.5588     
                9.24107            1.56691    
                9.24675            1.57334    
                9.25243            1.57799    
                9.2581             1.58074    
                9.26378            1.58156    
                9.26945            1.58043    
                9.27513            1.57737    
                9.2808             1.57243    
                9.28648            1.56572    
                9.29215            1.55736    
                9.29783            1.5475     
                9.3035             1.53635    
                9.30918            1.52411    
                9.31485            1.51101    
                9.32053            1.4973     
                9.3262             1.48322    
                9.33188            1.46903    
                9.33755            1.45498    
                9.34323            1.44133    
                9.34891            1.4283     
                9.35458            1.41611    
                9.36026            1.40497    
                9.36593            1.39506    
                9.37161            1.38654    
                9.37728            1.37954    
                9.38296            1.37418    
                9.38863            1.37053    
                9.39431            1.36864    
                9.39999            1.36855    
                9.40566            1.37026    
                9.41134            1.37373    
                9.41701            1.3789     
                9.42269            1.3857     
                9.42837            1.39401    
                9.43404            1.40369    
                9.43972            1.41458    
                9.44539            1.4265     
                9.45107            1.43924    
                9.45674            1.45259    
                9.46242            1.46632    
                9.46809            1.48017    
                9.47377            1.4939     
                9.47945            1.50727    
                9.48512            1.52003    
                9.4908             1.53195    
                9.49647            1.54282    
                9.50215            1.55242    
                9.50782            1.56059    
                9.5135             1.56718    
                9.51917            1.57207    
                9.52485            1.57517    
                9.53052            1.57644    
                9.5362             1.57585    
                9.54187            1.57342    
                9.54755            1.56921    
                9.55322            1.56329    
                9.5589             1.5558     
                9.56458            1.54685    
                9.57025            1.53664    
                9.57593            1.52533    
                9.5816             1.51315    
                9.58728            1.5003     
                9.59295            1.48703    
                9.59863            1.47355    
                9.6043             1.46011    
                9.60998            1.44695    
                9.61565            1.43429    
                9.62133            1.42234    
                9.627              1.41132    
                9.63268            1.4014     
                9.63835            1.39276    
                9.64403            1.38554    
                9.6497             1.37986    
                9.65538            1.37582    
                9.66106            1.37347    
                9.66673            1.37286    
                9.67241            1.374      
                9.67808            1.37685    
                9.68376            1.38136    
                9.68943            1.38746    
                9.69511            1.39504    
                9.70079            1.40397    
                9.70646            1.41409    
                9.71214            1.42522    
                9.71781            1.43718    
                9.72349            1.44976    
                9.72916            1.46274    
                9.73484            1.47589    
                9.74051            1.48899    
                9.74619            1.5018     
                9.75186            1.51411    
                9.75754            1.52569    
                9.76321            1.53633    
                9.76889            1.54585    
                9.77456            1.55408    
                9.78024            1.56086    
                9.78592            1.56607    
                9.79159            1.56962    
                9.79727            1.57143    
                9.80294            1.57148    
                9.80862            1.56976    
                9.81429            1.56631    
                9.81997            1.56119    
                9.82564            1.55451    
                9.83132            1.54638    
                9.83699            1.53696    
                9.84267            1.52643    
                9.84834            1.51499    
                9.85402            1.50284    
                9.85969            1.49021    
                9.86537            1.47733    
                9.87105            1.46443    
                9.87672            1.45174    
                9.8824             1.43948    
                9.88807            1.42786    
                9.89375            1.41708    
                9.89942            1.40732    
                9.9051             1.39874    
                9.91077            1.39148    
                9.91645            1.38566    
                9.92212            1.38135    
                9.9278             1.37864    
                9.93348            1.37757    
                9.93915            1.37813    
                9.94483            1.38033    
                9.9505             1.38412    
                9.95618            1.38944    
                9.96186            1.3962     
                9.96753            1.40429    
                9.97321            1.41356    
                9.97888            1.42388    
                9.98456            1.43505    
                9.99023            1.44689    
                9.99591            1.45919    
               10.0016             1.47175    
               10.0073             1.48433    
               10.0129             1.49672    
               10.0186             1.50868    
               10.0243             1.52002    
               10.03               1.53051    
               10.0356             1.53997    
               10.0413             1.54822    
               10.047              1.55512    
               10.0527             1.56054    
               10.0583             1.56438    
               10.064              1.56657    
               10.0697             1.56708    
               10.0754             1.5659     
               10.081              1.56307    
               10.0867             1.55863    
               10.0924             1.55268    
               10.0981             1.54533    
               10.1037             1.53672    
               10.1094             1.52701    
               10.1151             1.51638    
               10.1208             1.50502    
               10.1264             1.49315    
               10.1321             1.48096    
               10.1378             1.46867    
               10.1435             1.45651    
               10.1491             1.44468    
               10.1548             1.43338    
               10.1605             1.4228     
               10.1662             1.41314    
               10.1718             1.40454    
               10.1775             1.39716    
               10.1832             1.39111    
               10.1889             1.38651    
               10.1945             1.38341    
               10.2002             1.38187    
               10.2059             1.38192    
               10.2116             1.38355    
               10.2172             1.38674    
               10.2229             1.39141    
               10.2286             1.3975     
               10.2343             1.40489    
               10.2399             1.41346    
               10.2456             1.42307    
               10.2513             1.43353    
               10.257              1.44468    
               10.2626             1.45631    
               10.2683             1.46823    
               10.274              1.48022    
               10.2797             1.49208    
               10.2854             1.5036     
               10.291              1.51457    
               10.2967             1.52481    
               10.3024             1.53411    
               10.3081             1.54233    
               10.3137             1.54931    
               10.3194             1.55492    
               10.3251             1.55907    
               10.3308             1.56167    
               10.3364             1.56269    
               10.3421             1.56211    
               10.3478             1.55992    
               10.3535             1.55619    
               10.3591             1.55098    
               10.3648             1.54439    
               10.3705             1.53653    
               10.3762             1.52757    
               10.3818             1.51766    
               10.3875             1.50699    
               10.3932             1.49575    
               10.3989             1.48415    
               10.4045             1.47239    
               10.4102             1.46069    
               10.4159             1.44926    
               10.4216             1.43828    
               10.4272             1.42796    
               10.4329             1.41846    
               10.4386             1.40995    
               10.4443             1.40257    
               10.4499             1.39643    
               10.4556             1.39164    
               10.4613             1.38827    
               10.467              1.38637    
               10.4726             1.38596    
               10.4783             1.38707    
               10.484              1.38965    
               10.4897             1.39366    
               10.4953             1.39904    
               10.501              1.4057     
               10.5067             1.41352    
               10.5124             1.42236    
               10.518              1.43209    
               10.5237             1.44252    
               10.5294             1.45349    
               10.5351             1.46481    
               10.5407             1.47626    
               10.5464             1.48766    
               10.5521             1.49881    
               10.5578             1.50949    
               10.5634             1.51952    
               10.5691             1.52872    
               10.5748             1.53691    
               10.5805             1.54396    
               10.5861             1.54973    
               10.5918             1.55412    
               10.5975             1.55704    
               10.6032             1.55846    
               10.6088             1.55833    
               10.6145             1.55668    
               10.6202             1.55354    
               10.6259             1.54897    
               10.6315             1.54305    
               10.6372             1.5359     
               10.6429             1.52766    
               10.6486             1.51848    
               10.6542             1.50852    
               10.6599             1.49797    
               10.6656             1.48702    
               10.6713             1.47586    
               10.6769             1.46469    
               10.6826             1.45371    
               10.6883             1.44309    
               10.694              1.43304    
               10.6996             1.42371    
               10.7053             1.41526    
               10.711              1.40785    
               10.7167             1.40158    
               10.7224             1.39657    
               10.728              1.3929     
               10.7337             1.39062    
               10.7394             1.38977    
               10.7451             1.39037    
               10.7507             1.39241    
               10.7564             1.39583    
               10.7621             1.4006     
               10.7678             1.40661    
               10.7734             1.41378    
               10.7791             1.42197    
               10.7848             1.43104    
               10.7905             1.44084    
               10.7961             1.45119    
               10.8018             1.46191    
               10.8075             1.47282    
               10.8132             1.48373    
               10.8188             1.49443    
               10.8245             1.50475    
               10.8302             1.5145     
               10.8359             1.52351    
               10.8415             1.53161    
               10.8472             1.53866    
               10.8529             1.54454    
               10.8586             1.54913    
               10.8642             1.55236    
               10.8699             1.55417    
               10.8756             1.55452    
               10.8813             1.55342    
               10.8869             1.55088    
               10.8926             1.54696    
               10.8983             1.54172    
               10.904              1.53527    
               10.9096             1.52772    
               10.9153             1.51922    
               10.921              1.50992    
               10.9267             1.5        
               10.9323             1.48963    
               10.938              1.479      
               10.9437             1.46829    
               10.9494             1.45771    
               10.955              1.44744    
               10.9607             1.43764    
               10.9664             1.4285     
               10.9721             1.42017    
               10.9777             1.41279    
               10.9834             1.40647    
               10.9891             1.40133    
               10.9948             1.39745    
               11.0004             1.39488    
               11.0061             1.39367    
               11.0118             1.39384    
               11.0175             1.39537    
               11.0231             1.39824    
               11.0288             1.4024     
               11.0345             1.40778    
               11.0402             1.41427    
               11.0458             1.42178    
               11.0515             1.43018    
               11.0572             1.43931    
               11.0629             1.44903    
               11.0685             1.45916    
               11.0742             1.46954    
               11.0799             1.47997    
               11.0856             1.49027    
               11.0912             1.50026    
               11.0969             1.50977    
               11.1026             1.51862    
               11.1083             1.52665    
               11.1139             1.53371    
               11.1196             1.53968    
               11.1253             1.54446    
               11.131              1.54794    
               11.1366             1.55008    
               11.1423             1.55083    
               11.148              1.55019    
               11.1537             1.54816    
               11.1594             1.5448     
               11.165              1.54016    
               11.1707             1.53434    
               11.1764             1.52744    
               11.1821             1.51959    
               11.1877             1.51094    
               11.1934             1.50164    
               11.1991             1.49188    
               11.2048             1.48181    
               11.2104             1.47162    
               11.2161             1.46148    
               11.2218             1.45159    
               11.2275             1.44209    
               11.2331             1.43317    
               11.2388             1.42496    
               11.2445             1.41762    
               11.2502             1.41125    
               11.2558             1.40598    
               11.2615             1.40187    
               11.2672             1.39901    
               11.2729             1.39744    
               11.2785             1.39718    
               11.2842             1.39823    
               11.2899             1.40058    
               11.2956             1.40418    
               11.3012             1.40897    
               11.3069             1.41487    
               11.3126             1.42177    
               11.3183             1.42956    
               11.3239             1.4381     
               11.3296             1.44724    
               11.3353             1.45682    
               11.341              1.46668    
               11.3466             1.47664    
               11.3523             1.48652    
               11.358              1.49615    
               11.3637             1.50537    
               11.3693             1.514      
               11.375              1.5219     
               11.3807             1.52891    
               11.3864             1.53493    
               11.392              1.53983    
               11.3977             1.54353    
               11.4034             1.54597    
               11.4091             1.5471     
               11.4147             1.5469     
               11.4204             1.54539    
               11.4261             1.54258    
               11.4318             1.53854    
               11.4374             1.53334    
               11.4431             1.52707    
               11.4488             1.51986    
               11.4545             1.51183    
               11.4601             1.50313    
               11.4658             1.49393    
               11.4715             1.48438    
               11.4772             1.47466    
               11.4828             1.46494    
               11.4885             1.45539    
               11.4942             1.44618    
               11.4999             1.43747    
               11.5055             1.4294     
               11.5112             1.42212    
               11.5169             1.41575    
               11.5226             1.41039    
               11.5282             1.40614    
               11.5339             1.40305    
               11.5396             1.40118    
               11.5453             1.40056    
               11.5509             1.4012     
               11.5566             1.40307    
               11.5623             1.40615    
               11.568              1.41039    
               11.5736             1.4157     
               11.5793             1.42199    
               11.585              1.42917    
               11.5907             1.4371     
               11.5963             1.44565    
               11.602              1.45467    
               11.6077             1.46401    
               11.6134             1.47349    
               11.6191             1.48296    
               11.6247             1.49225    
               11.6304             1.50119    
               11.6361             1.50962    
               11.6418             1.51739    
               11.6474             1.52437    
               11.6531             1.53042    
               11.6588             1.53544    
               11.6645             1.53934    
               11.6701             1.54204    
               11.6758             1.5435     
               11.6815             1.5437     
               11.6872             1.54263    
               11.6928             1.54032    
               11.6985             1.5368     
               11.7042             1.53216    
               11.7099             1.52647    
               11.7155             1.51985    
               11.7212             1.51241    
               11.7269             1.50429    
               11.7326             1.49564    
               11.7382             1.48662    
               11.7439             1.47739    
               11.7496             1.46811    
               11.7553             1.45894    
               11.7609             1.45005    
               11.7666             1.44158    
               11.7723             1.43369    
               11.778              1.4265     
               11.7836             1.42014    
               11.7893             1.41471    
               11.795              1.41031    
               11.8007             1.407      
               11.8063             1.40485    
               11.812              1.40387    
               11.8177             1.4041     
               11.8234             1.40552    
               11.829              1.40811    
               11.8347             1.41182    
               11.8404             1.41659    
               11.8461             1.42233    
               11.8517             1.42894    
               11.8574             1.43632    
               11.8631             1.44432    
               11.8688             1.45282    
               11.8744             1.46166    
               11.8801             1.4707     
               11.8858             1.47976    
               11.8915             1.48869    
               11.8971             1.49733    
               11.9028             1.50554    
               11.9085             1.51315    
               11.9142             1.52004    
               11.9198             1.52608    
               11.9255             1.53117    
               11.9312             1.53522    
               11.9369             1.53814    
               11.9425             1.5399     
               11.9482             1.54046    
               11.9539             1.53981    
               11.9596             1.53797    
               11.9652             1.53498    
               11.9709             1.53088    
               11.9766             1.52576    
               11.9823             1.51972    
               11.9879             1.51285    
               11.9936             1.5053     
               11.9993             1.49719    
               12.005              1.48868    
               12.0106             1.47991    
               12.0163             1.47104    
               12.022              1.46223    
               12.0277             1.45364    
               12.0333             1.44541    
               12.039              1.43768    
               12.0447             1.4306     
               12.0504             1.42427    
               12.0561             1.4188     
               12.0617             1.41429    
               12.0674             1.41081    
               12.0731             1.40842    
               12.0788             1.40715    
               12.0844             1.40703    
               12.0901             1.40805    
               12.0958             1.41018    
               12.1015             1.41341    
               12.1071             1.41766    
               12.1128             1.42286    
               12.1185             1.42893    
               12.1242             1.43575    
               12.1298             1.44321    
               12.1355             1.45119    
               12.1412             1.45953    
               12.1469             1.4681     
               12.1525             1.47675    
               12.1582             1.48533    
               12.1639             1.49367    
               12.1696             1.50165    
               12.1752             1.5091     
               12.1809             1.51591    
               12.1866             1.52194    
               12.1923             1.52709    
               12.1979             1.53127    
               12.2036             1.5344     
               12.2093             1.53643    
               12.215              1.53732    
               12.2206             1.53705    
               12.2263             1.53564    
               12.232              1.53311    
               12.2377             1.52951    
               12.2433             1.52491    
               12.249              1.5194     
               12.2547             1.51307    
               12.2604             1.50605    
               12.266              1.49846    
               12.2717             1.49044    
               12.2774             1.48213    
               12.2831             1.47369    
               12.2887             1.46526    
               12.2944             1.45699    
               12.3001             1.44902    
               12.3058             1.44149    
               12.3114             1.43453    
               12.3171             1.42826    
               12.3228             1.42278    
               12.3285             1.41818    
               12.3341             1.41455    
               12.3398             1.41194    
               12.3455             1.41039    
               12.3512             1.40992    
               12.3568             1.41055    
               12.3625             1.41226    
               12.3682             1.41502    
               12.3739             1.41878    
